,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
36,2022-10-21,MA5&TRIMA5^MA5&TRIMA5,-1,98.9000015259,26000.0,-26.0,-0.001
37,2022-10-25,MA5&TRIMA5^MA5&TRIMA5,1,96.6999969482,26000.0,,
38,2022-10-28,MA5&TRIMA5^MA5&TRIMA5,-1,97.75,26000.0,282.0,0.010846153846153846
39,2022-11-03,MA5&TRIMA5^MA5&TRIMA5,1,98.6999969482,26000.0,,
40,2022-11-09,MA5&TRIMA5^MA5&TRIMA5,-1,104.5,26000.0,1527.0,0.05873076923076923
41,2022-11-10,MA5&TRIMA5^MA5&TRIMA5,1,103.5,26000.0,,
42,2022-11-11,MA5&TRIMA5^MA5&TRIMA5,-1,109.0,26000.0,1381.0,0.05311538461538461
43,2022-11-17,MA5&TRIMA5^MA5&TRIMA5,1,114.5500030518,26000.0,,
44,2022-11-18,MA5&TRIMA5^MA5&TRIMA5,-1,114.25,26000.0,-68.0,-0.0026153846153846153
45,2022-11-22,MA5&TRIMA5^MA5&TRIMA5,1,114.8000030518,26000.0,,
46,2022-11-25,MA5&TRIMA5^MA5&TRIMA5,-1,116.6999969482,26000.0,430.0,0.01653846153846154
47,2022-11-29,MA5&TRIMA5^MA5&TRIMA5,1,115.4000015259,26000.0,,
48,2022-11-30,MA5&TRIMA5^MA5&TRIMA5,-1,116.3499984741,26000.0,214.0,0.00823076923076923
49,2022-12-06,MA5&TRIMA5^MA5&TRIMA5,1,115.3000030518,26000.0,,
50,2022-02-14,MA5&TRIMA5^MA5&TRIMA5,1,142.6999969482,26000.0,,
51,2022-12-09,MA5&TRIMA5^MA5&TRIMA5,-1,115.0,26000.0,-5046.0,-0.19407692307692306
52,2022-02-21,MA5&TRIMA5^MA5&TRIMA5,-1,143.8000030518,26000.0,200.0,0.007692307692307693
53,2022-02-23,MA5&TRIMA5^MA5&TRIMA5,1,142.25,26000.0,,
54,2022-03-01,MA5&TRIMA5^MA5&TRIMA5,-1,140.4499969482,26000.0,-328.0,-0.012615384615384615
55,2022-03-04,MA5&TRIMA5^MA5&TRIMA5,1,138.4499969482,26000.0,,
56,2022-03-09,MA5&TRIMA5^MA5&TRIMA5,-1,132.5,26000.0,-1117.0,-0.04296153846153846
57,2022-03-14,MA5&TRIMA5^MA5&TRIMA5,1,134.3999938965,26000.0,,
58,2022-03-16,MA5&TRIMA5^MA5&TRIMA5,-1,132.1999969482,26000.0,-425.0,-0.016346153846153847
59,2022-03-22,MA5&TRIMA5^MA5&TRIMA5,1,136.8000030518,26000.0,,
60,2022-03-25,MA5&TRIMA5^MA5&TRIMA5,-1,138.1999969482,26000.0,266.0,0.01023076923076923
61,2022-03-29,MA5&TRIMA5^MA5&TRIMA5,1,136.8500061035,26000.0,,
62,2022-04-01,MA5&TRIMA5^MA5&TRIMA5,-1,136.9499969482,26000.0,18.0,0.0006923076923076923
63,2022-04-15,MA5&TRIMA5^MA5&TRIMA5,1,132.25,26000.0,,
64,2022-04-19,MA5&TRIMA5^MA5&TRIMA5,-1,132.0,26000.0,-49.0,-0.0018846153846153845
65,2022-04-21,MA5&TRIMA5^MA5&TRIMA5,1,132.75,26000.0,,
66,2022-04-26,MA5&TRIMA5^MA5&TRIMA5,-1,129.25,26000.0,-685.0,-0.026346153846153846
67,2022-04-27,MA5&TRIMA5^MA5&TRIMA5,1,126.5500030518,26000.0,,
68,2022-04-29,MA5&TRIMA5^MA5&TRIMA5,-1,128.75,26000.0,451.0,0.017346153846153844
69,2022-05-04,MA5&TRIMA5^MA5&TRIMA5,1,127.8000030518,26000.0,,
70,2022-05-06,MA5&TRIMA5^MA5&TRIMA5,-1,126.6500015259,26000.0,-233.0,-0.008961538461538462
71,2022-01-13,MA5&TRIMA5^MA5&TRIMA5,1,150.3000030518,26000.0,,
72,2022-05-11,MA5&TRIMA5^MA5&TRIMA5,1,124.1999969482,26000.0,,
73,2022-05-17,MA5&TRIMA5^MA5&TRIMA5,-1,124.3499984741,26000.0,31.0,0.0011923076923076924
74,2022-05-20,MA5&TRIMA5^MA5&TRIMA5,1,124.6500015259,26000.0,,
75,2022-06-02,MA5&TRIMA5^MA5&TRIMA5,-1,127.8000030518,26000.0,657.0,0.02526923076923077
76,2022-01-17,MA5&TRIMA5^SMA5&TRIMA5,-1,152.0,26000.0,0.0,0.0
77,2022-06-08,MA5&TRIMA5^SMA5&TRIMA5,1,128.8000030518,26000.0,,
78,2022-06-14,MA5&TRIMA5^SMA5&TRIMA5,-1,123.3499984741,26000.0,-1100.0,-0.04230769230769231
79,2022-06-20,MA5&TRIMA5^SMA5&TRIMA5,1,119.75,26000.0,,
80,2022-06-21,MA5&TRIMA5^SMA5&TRIMA5,-1,122.1999969482,26000.0,531.0,0.020423076923076922
81,2022-06-23,MA5&TRIMA5^SMA5&TRIMA5,1,117.9000015259,26000.0,,
82,2022-06-29,MA5&TRIMA5^SMA5&TRIMA5,-1,118.8000030518,26000.0,198.0,0.007615384615384615
83,2022-06-30,MA5&TRIMA5^SMA5&TRIMA5,1,115.8000030518,26000.0,,
84,2022-07-04,MA5&TRIMA5^SMA5&TRIMA5,-1,110.4499969482,26000.0,-1201.0,-0.04619230769230769
85,2022-01-19,MA5&TRIMA5^SMA5&TRIMA5,1,148.5,26000.0,,
86,2022-07-06,MA5&TRIMA5^SMA5&TRIMA5,1,108.8499984741,26000.0,,
87,2022-07-11,MA5&TRIMA5^SMA5&TRIMA5,-1,112.25,26000.0,812.0,0.031230769230769232
88,2022-07-13,MA5&TRIMA5^SMA5&TRIMA5,1,113.4499969482,26000.0,,
89,2022-07-18,MA5&TRIMA5^SMA5&TRIMA5,-1,114.1999969482,26000.0,171.0,0.0065769230769230766
90,2022-07-22,MA5&TRIMA5^SMA5&TRIMA5,1,116.8000030518,26000.0,,
91,2022-07-28,MA5&TRIMA5^SMA5&TRIMA5,-1,116.9000015259,26000.0,22.0,0.0008461538461538462
92,2022-08-02,MA5&TRIMA5^SMA5&TRIMA5,1,115.5500030518,26000.0,,
93,2022-08-04,MA5&TRIMA5^SMA5&TRIMA5,-1,116.5500030518,26000.0,225.0,0.008653846153846154
94,2022-08-12,MA5&TRIMA5^SMA5&TRIMA5,1,120.8000030518,26000.0,,
95,2022-08-16,MA5&TRIMA5^SMA5&TRIMA5,-1,122.0999984741,26000.0,279.0,0.010730769230769231
96,2022-01-24,MA5&TRIMA5^SMA5&TRIMA5,-1,144.0,26000.0,4993.0,0.19203846153846155
97,2022-08-17,MA5&TRIMA5^SMA5&TRIMA5,1,122.1500015259,26000.0,,
98,2022-08-23,MA5&TRIMA5^SMA5&TRIMA5,-1,118.1999969482,26000.0,-840.0,-0.03230769230769231
99,2022-09-01,MA5&TRIMA5^SMA5&TRIMA5,1,115.1500015259,26000.0,,
100,2022-09-05,MA5&TRIMA5^SMA5&TRIMA5,-1,114.1500015259,26000.0,-225.0,-0.008653846153846154
101,2022-09-12,MA5&TRIMA5^SMA5&TRIMA5,1,115.4000015259,26000.0,,
102,2022-01-26,MA5&TRIMA5^SMA5&TRIMA5,1,141.5500030518,26000.0,,
103,2022-09-16,MA5&TRIMA5^SMA5&TRIMA5,-1,112.5500030518,26000.0,-5326.0,-0.20484615384615384
104,2022-09-20,MA5&TRIMA5^SMA5&TRIMA5,1,113.0500030518,26000.0,,
105,2022-09-23,MA5&TRIMA5^SMA5&TRIMA5,-1,109.6999969482,26000.0,-770.0,-0.029615384615384616
106,2022-09-27,MA5&TRIMA5^SMA5&TRIMA5,1,107.5,26000.0,,
107,2022-09-30,MA5&TRIMA5^SMA5&TRIMA5,-1,103.4499969482,26000.0,-979.0,-0.037653846153846156
108,2022-10-05,MA5&TRIMA5^SMA5&TRIMA5,1,107.25,26000.0,,
109,2022-10-07,MA5&TRIMA5^SMA5&TRIMA5,-1,106.1999969482,26000.0,-254.0,-0.00976923076923077
110,2022-10-13,MA5&TRIMA5^SMA5&TRIMA5,1,99.0,26000.0,,
111,2022-02-08,MA5&TRIMA5^SMA5&TRIMA5,-1,142.8999938965,26000.0,11529.0,0.4434230769230769
112,2022-10-21,MA5&TRIMA5^SMA5&TRIMA5,-1,98.9000015259,26000.0,-26.0,-0.001
113,2022-10-25,MA5&TRIMA5^SMA5&TRIMA5,1,96.6999969482,26000.0,,
114,2022-10-28,MA5&TRIMA5^SMA5&TRIMA5,-1,97.75,26000.0,282.0,0.010846153846153846
115,2022-11-03,MA5&TRIMA5^SMA5&TRIMA5,1,98.6999969482,26000.0,,
116,2022-11-09,MA5&TRIMA5^SMA5&TRIMA5,-1,104.5,26000.0,1527.0,0.05873076923076923
117,2022-11-10,MA5&TRIMA5^SMA5&TRIMA5,1,103.5,26000.0,,
118,2022-11-11,MA5&TRIMA5^SMA5&TRIMA5,-1,109.0,26000.0,1381.0,0.05311538461538461
119,2022-11-17,MA5&TRIMA5^SMA5&TRIMA5,1,114.5500030518,26000.0,,
120,2022-11-18,MA5&TRIMA5^SMA5&TRIMA5,-1,114.25,26000.0,-68.0,-0.0026153846153846153
121,2022-11-22,MA5&TRIMA5^SMA5&TRIMA5,1,114.8000030518,26000.0,,
122,2022-11-25,MA5&TRIMA5^SMA5&TRIMA5,-1,116.6999969482,26000.0,430.0,0.01653846153846154
123,2022-11-29,MA5&TRIMA5^SMA5&TRIMA5,1,115.4000015259,26000.0,,
124,2022-11-30,MA5&TRIMA5^SMA5&TRIMA5,-1,116.3499984741,26000.0,214.0,0.00823076923076923
125,2022-12-06,MA5&TRIMA5^SMA5&TRIMA5,1,115.3000030518,26000.0,,
126,2022-02-14,MA5&TRIMA5^SMA5&TRIMA5,1,142.6999969482,26000.0,,
127,2022-12-09,MA5&TRIMA5^SMA5&TRIMA5,-1,115.0,26000.0,-5046.0,-0.19407692307692306
128,2022-02-21,MA5&TRIMA5^SMA5&TRIMA5,-1,143.8000030518,26000.0,200.0,0.007692307692307693
129,2022-02-23,MA5&TRIMA5^SMA5&TRIMA5,1,142.25,26000.0,,
130,2022-03-01,MA5&TRIMA5^SMA5&TRIMA5,-1,140.4499969482,26000.0,-328.0,-0.012615384615384615
131,2022-03-04,MA5&TRIMA5^SMA5&TRIMA5,1,138.4499969482,26000.0,,
132,2022-03-09,MA5&TRIMA5^SMA5&TRIMA5,-1,132.5,26000.0,-1117.0,-0.04296153846153846
133,2022-03-14,MA5&TRIMA5^SMA5&TRIMA5,1,134.3999938965,26000.0,,
134,2022-03-16,MA5&TRIMA5^SMA5&TRIMA5,-1,132.1999969482,26000.0,-425.0,-0.016346153846153847
135,2022-03-22,MA5&TRIMA5^SMA5&TRIMA5,1,136.8000030518,26000.0,,
136,2022-03-25,MA5&TRIMA5^SMA5&TRIMA5,-1,138.1999969482,26000.0,266.0,0.01023076923076923
137,2022-03-29,MA5&TRIMA5^SMA5&TRIMA5,1,136.8500061035,26000.0,,
138,2022-04-01,MA5&TRIMA5^SMA5&TRIMA5,-1,136.9499969482,26000.0,18.0,0.0006923076923076923
139,2022-04-15,MA5&TRIMA5^SMA5&TRIMA5,1,132.25,26000.0,,
140,2022-04-19,MA5&TRIMA5^SMA5&TRIMA5,-1,132.0,26000.0,-49.0,-0.0018846153846153845
141,2022-04-21,MA5&TRIMA5^SMA5&TRIMA5,1,132.75,26000.0,,
142,2022-04-26,MA5&TRIMA5^SMA5&TRIMA5,-1,129.25,26000.0,-685.0,-0.026346153846153846
143,2022-04-27,MA5&TRIMA5^SMA5&TRIMA5,1,126.5500030518,26000.0,,
144,2022-04-29,MA5&TRIMA5^SMA5&TRIMA5,-1,128.75,26000.0,451.0,0.017346153846153844
145,2022-05-04,MA5&TRIMA5^SMA5&TRIMA5,1,127.8000030518,26000.0,,
146,2022-05-06,MA5&TRIMA5^SMA5&TRIMA5,-1,126.6500015259,26000.0,-233.0,-0.008961538461538462
147,2022-01-13,MA5&TRIMA5^SMA5&TRIMA5,1,150.3000030518,26000.0,,
148,2022-05-11,MA5&TRIMA5^SMA5&TRIMA5,1,124.1999969482,26000.0,,
149,2022-05-17,MA5&TRIMA5^SMA5&TRIMA5,-1,124.3499984741,26000.0,31.0,0.0011923076923076924
150,2022-05-20,MA5&TRIMA5^SMA5&TRIMA5,1,124.6500015259,26000.0,,
151,2022-06-02,MA5&TRIMA5^SMA5&TRIMA5,-1,127.8000030518,26000.0,657.0,0.02526923076923077
152,2022-01-17,SMA5&TRIMA5^MA5&TRIMA5,-1,152.0,26000.0,0.0,0.0
153,2022-06-08,SMA5&TRIMA5^MA5&TRIMA5,1,128.8000030518,26000.0,,
154,2022-06-14,SMA5&TRIMA5^MA5&TRIMA5,-1,123.3499984741,26000.0,-1100.0,-0.04230769230769231
155,2022-06-20,SMA5&TRIMA5^MA5&TRIMA5,1,119.75,26000.0,,
156,2022-06-21,SMA5&TRIMA5^MA5&TRIMA5,-1,122.1999969482,26000.0,531.0,0.020423076923076922
157,2022-06-23,SMA5&TRIMA5^MA5&TRIMA5,1,117.9000015259,26000.0,,
158,2022-06-29,SMA5&TRIMA5^MA5&TRIMA5,-1,118.8000030518,26000.0,198.0,0.007615384615384615
159,2022-06-30,SMA5&TRIMA5^MA5&TRIMA5,1,115.8000030518,26000.0,,
160,2022-07-04,SMA5&TRIMA5^MA5&TRIMA5,-1,110.4499969482,26000.0,-1201.0,-0.04619230769230769
161,2022-01-19,SMA5&TRIMA5^MA5&TRIMA5,1,148.5,26000.0,,
162,2022-07-06,SMA5&TRIMA5^MA5&TRIMA5,1,108.8499984741,26000.0,,
163,2022-07-11,SMA5&TRIMA5^MA5&TRIMA5,-1,112.25,26000.0,812.0,0.031230769230769232
164,2022-07-13,SMA5&TRIMA5^MA5&TRIMA5,1,113.4499969482,26000.0,,
165,2022-07-18,SMA5&TRIMA5^MA5&TRIMA5,-1,114.1999969482,26000.0,171.0,0.0065769230769230766
166,2022-07-22,SMA5&TRIMA5^MA5&TRIMA5,1,116.8000030518,26000.0,,
167,2022-07-28,SMA5&TRIMA5^MA5&TRIMA5,-1,116.9000015259,26000.0,22.0,0.0008461538461538462
168,2022-08-02,SMA5&TRIMA5^MA5&TRIMA5,1,115.5500030518,26000.0,,
169,2022-08-04,SMA5&TRIMA5^MA5&TRIMA5,-1,116.5500030518,26000.0,225.0,0.008653846153846154
170,2022-08-12,SMA5&TRIMA5^MA5&TRIMA5,1,120.8000030518,26000.0,,
171,2022-08-16,SMA5&TRIMA5^MA5&TRIMA5,-1,122.0999984741,26000.0,279.0,0.010730769230769231
172,2022-01-24,SMA5&TRIMA5^MA5&TRIMA5,-1,144.0,26000.0,4993.0,0.19203846153846155
173,2022-08-17,SMA5&TRIMA5^MA5&TRIMA5,1,122.1500015259,26000.0,,
174,2022-08-23,SMA5&TRIMA5^MA5&TRIMA5,-1,118.1999969482,26000.0,-840.0,-0.03230769230769231
175,2022-09-01,SMA5&TRIMA5^MA5&TRIMA5,1,115.1500015259,26000.0,,
176,2022-09-05,SMA5&TRIMA5^MA5&TRIMA5,-1,114.1500015259,26000.0,-225.0,-0.008653846153846154
177,2022-09-12,SMA5&TRIMA5^MA5&TRIMA5,1,115.4000015259,26000.0,,
178,2022-01-26,SMA5&TRIMA5^MA5&TRIMA5,1,141.5500030518,26000.0,,
179,2022-09-16,SMA5&TRIMA5^MA5&TRIMA5,-1,112.5500030518,26000.0,-5326.0,-0.20484615384615384
180,2022-09-20,SMA5&TRIMA5^MA5&TRIMA5,1,113.0500030518,26000.0,,
181,2022-09-23,SMA5&TRIMA5^MA5&TRIMA5,-1,109.6999969482,26000.0,-770.0,-0.029615384615384616
182,2022-09-27,SMA5&TRIMA5^MA5&TRIMA5,1,107.5,26000.0,,
183,2022-09-30,SMA5&TRIMA5^MA5&TRIMA5,-1,103.4499969482,26000.0,-979.0,-0.037653846153846156
184,2022-10-05,SMA5&TRIMA5^MA5&TRIMA5,1,107.25,26000.0,,
185,2022-10-07,SMA5&TRIMA5^MA5&TRIMA5,-1,106.1999969482,26000.0,-254.0,-0.00976923076923077
186,2022-10-13,SMA5&TRIMA5^MA5&TRIMA5,1,99.0,26000.0,,
187,2022-02-08,SMA5&TRIMA5^MA5&TRIMA5,-1,142.8999938965,26000.0,11529.0,0.4434230769230769
188,2022-10-21,SMA5&TRIMA5^MA5&TRIMA5,-1,98.9000015259,26000.0,-26.0,-0.001
189,2022-10-25,SMA5&TRIMA5^MA5&TRIMA5,1,96.6999969482,26000.0,,
190,2022-10-28,SMA5&TRIMA5^MA5&TRIMA5,-1,97.75,26000.0,282.0,0.010846153846153846
191,2022-11-03,SMA5&TRIMA5^MA5&TRIMA5,1,98.6999969482,26000.0,,
192,2022-11-09,SMA5&TRIMA5^MA5&TRIMA5,-1,104.5,26000.0,1527.0,0.05873076923076923
193,2022-11-10,SMA5&TRIMA5^MA5&TRIMA5,1,103.5,26000.0,,
194,2022-11-11,SMA5&TRIMA5^MA5&TRIMA5,-1,109.0,26000.0,1381.0,0.05311538461538461
195,2022-11-17,SMA5&TRIMA5^MA5&TRIMA5,1,114.5500030518,26000.0,,
196,2022-11-18,SMA5&TRIMA5^MA5&TRIMA5,-1,114.25,26000.0,-68.0,-0.0026153846153846153
197,2022-11-22,SMA5&TRIMA5^MA5&TRIMA5,1,114.8000030518,26000.0,,
198,2022-11-25,SMA5&TRIMA5^MA5&TRIMA5,-1,116.6999969482,26000.0,430.0,0.01653846153846154
199,2022-11-29,SMA5&TRIMA5^MA5&TRIMA5,1,115.4000015259,26000.0,,
200,2022-11-30,SMA5&TRIMA5^MA5&TRIMA5,-1,116.3499984741,26000.0,214.0,0.00823076923076923
201,2022-12-06,SMA5&TRIMA5^MA5&TRIMA5,1,115.3000030518,26000.0,,
202,2022-02-14,SMA5&TRIMA5^MA5&TRIMA5,1,142.6999969482,26000.0,,
203,2022-12-09,SMA5&TRIMA5^MA5&TRIMA5,-1,115.0,26000.0,-5046.0,-0.19407692307692306
204,2022-02-21,SMA5&TRIMA5^MA5&TRIMA5,-1,143.8000030518,26000.0,200.0,0.007692307692307693
205,2022-02-23,SMA5&TRIMA5^MA5&TRIMA5,1,142.25,26000.0,,
206,2022-03-01,SMA5&TRIMA5^MA5&TRIMA5,-1,140.4499969482,26000.0,-328.0,-0.012615384615384615
207,2022-03-04,SMA5&TRIMA5^MA5&TRIMA5,1,138.4499969482,26000.0,,
208,2022-03-09,SMA5&TRIMA5^MA5&TRIMA5,-1,132.5,26000.0,-1117.0,-0.04296153846153846
209,2022-03-14,SMA5&TRIMA5^MA5&TRIMA5,1,134.3999938965,26000.0,,
210,2022-03-16,SMA5&TRIMA5^MA5&TRIMA5,-1,132.1999969482,26000.0,-425.0,-0.016346153846153847
211,2022-03-22,SMA5&TRIMA5^MA5&TRIMA5,1,136.8000030518,26000.0,,
212,2022-03-25,SMA5&TRIMA5^MA5&TRIMA5,-1,138.1999969482,26000.0,266.0,0.01023076923076923
213,2022-03-29,SMA5&TRIMA5^MA5&TRIMA5,1,136.8500061035,26000.0,,
214,2022-04-01,SMA5&TRIMA5^MA5&TRIMA5,-1,136.9499969482,26000.0,18.0,0.0006923076923076923
215,2022-04-15,SMA5&TRIMA5^MA5&TRIMA5,1,132.25,26000.0,,
216,2022-04-19,SMA5&TRIMA5^MA5&TRIMA5,-1,132.0,26000.0,-49.0,-0.0018846153846153845
217,2022-04-21,SMA5&TRIMA5^MA5&TRIMA5,1,132.75,26000.0,,
218,2022-04-26,SMA5&TRIMA5^MA5&TRIMA5,-1,129.25,26000.0,-685.0,-0.026346153846153846
219,2022-04-27,SMA5&TRIMA5^MA5&TRIMA5,1,126.5500030518,26000.0,,
220,2022-04-29,SMA5&TRIMA5^MA5&TRIMA5,-1,128.75,26000.0,451.0,0.017346153846153844
221,2022-05-04,SMA5&TRIMA5^MA5&TRIMA5,1,127.8000030518,26000.0,,
222,2022-05-06,SMA5&TRIMA5^MA5&TRIMA5,-1,126.6500015259,26000.0,-233.0,-0.008961538461538462
223,2022-01-13,SMA5&TRIMA5^MA5&TRIMA5,1,150.3000030518,26000.0,,
224,2022-05-11,SMA5&TRIMA5^MA5&TRIMA5,1,124.1999969482,26000.0,,
225,2022-05-17,SMA5&TRIMA5^MA5&TRIMA5,-1,124.3499984741,26000.0,31.0,0.0011923076923076924
226,2022-05-20,SMA5&TRIMA5^MA5&TRIMA5,1,124.6500015259,26000.0,,
227,2022-06-02,SMA5&TRIMA5^MA5&TRIMA5,-1,127.8000030518,26000.0,657.0,0.02526923076923077
228,2022-01-17,SMA5&TRIMA5^SMA5&TRIMA5,-1,152.0,26000.0,0.0,0.0
229,2022-06-08,SMA5&TRIMA5^SMA5&TRIMA5,1,128.8000030518,26000.0,,
230,2022-06-14,SMA5&TRIMA5^SMA5&TRIMA5,-1,123.3499984741,26000.0,-1100.0,-0.04230769230769231
231,2022-06-20,SMA5&TRIMA5^SMA5&TRIMA5,1,119.75,26000.0,,
232,2022-06-21,SMA5&TRIMA5^SMA5&TRIMA5,-1,122.1999969482,26000.0,531.0,0.020423076923076922
233,2022-06-23,SMA5&TRIMA5^SMA5&TRIMA5,1,117.9000015259,26000.0,,
234,2022-06-29,SMA5&TRIMA5^SMA5&TRIMA5,-1,118.8000030518,26000.0,198.0,0.007615384615384615
235,2022-06-30,SMA5&TRIMA5^SMA5&TRIMA5,1,115.8000030518,26000.0,,
236,2022-07-04,SMA5&TRIMA5^SMA5&TRIMA5,-1,110.4499969482,26000.0,-1201.0,-0.04619230769230769
237,2022-01-19,SMA5&TRIMA5^SMA5&TRIMA5,1,148.5,26000.0,,
238,2022-07-06,SMA5&TRIMA5^SMA5&TRIMA5,1,108.8499984741,26000.0,,
239,2022-07-11,SMA5&TRIMA5^SMA5&TRIMA5,-1,112.25,26000.0,812.0,0.031230769230769232
240,2022-07-13,SMA5&TRIMA5^SMA5&TRIMA5,1,113.4499969482,26000.0,,
241,2022-07-18,SMA5&TRIMA5^SMA5&TRIMA5,-1,114.1999969482,26000.0,171.0,0.0065769230769230766
242,2022-07-22,SMA5&TRIMA5^SMA5&TRIMA5,1,116.8000030518,26000.0,,
243,2022-07-28,SMA5&TRIMA5^SMA5&TRIMA5,-1,116.9000015259,26000.0,22.0,0.0008461538461538462
244,2022-08-02,SMA5&TRIMA5^SMA5&TRIMA5,1,115.5500030518,26000.0,,
245,2022-08-04,SMA5&TRIMA5^SMA5&TRIMA5,-1,116.5500030518,26000.0,225.0,0.008653846153846154
246,2022-08-12,SMA5&TRIMA5^SMA5&TRIMA5,1,120.8000030518,26000.0,,
247,2022-08-16,SMA5&TRIMA5^SMA5&TRIMA5,-1,122.0999984741,26000.0,279.0,0.010730769230769231
248,2022-01-24,SMA5&TRIMA5^SMA5&TRIMA5,-1,144.0,26000.0,4993.0,0.19203846153846155
249,2022-08-17,SMA5&TRIMA5^SMA5&TRIMA5,1,122.1500015259,26000.0,,
250,2022-08-23,SMA5&TRIMA5^SMA5&TRIMA5,-1,118.1999969482,26000.0,-840.0,-0.03230769230769231
251,2022-09-01,SMA5&TRIMA5^SMA5&TRIMA5,1,115.1500015259,26000.0,,
252,2022-09-05,SMA5&TRIMA5^SMA5&TRIMA5,-1,114.1500015259,26000.0,-225.0,-0.008653846153846154
253,2022-09-12,SMA5&TRIMA5^SMA5&TRIMA5,1,115.4000015259,26000.0,,
254,2022-01-26,SMA5&TRIMA5^SMA5&TRIMA5,1,141.5500030518,26000.0,,
255,2022-09-16,SMA5&TRIMA5^SMA5&TRIMA5,-1,112.5500030518,26000.0,-5326.0,-0.20484615384615384
256,2022-09-20,SMA5&TRIMA5^SMA5&TRIMA5,1,113.0500030518,26000.0,,
257,2022-09-23,SMA5&TRIMA5^SMA5&TRIMA5,-1,109.6999969482,26000.0,-770.0,-0.029615384615384616
258,2022-09-27,SMA5&TRIMA5^SMA5&TRIMA5,1,107.5,26000.0,,
